ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Year,Month,Quarter,Month_Name,Quarter_Name,Year_Month,Region,Revenue,Estimated_Cost,Estimated_Profit,Estimated_Profit_Margin,SALES_CATEGORY
10184,49,100.0,2,5795.72,2003-11-14,Shipped,4,11,2003,Classic Cars,118,S24_4048,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",N/A,Sevilla,N/A,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,4,November,Q4,2003-11,EMEA,5795.72,3469.2,2326.5200000000004,40.14203584714238,Medium
10195,34,100.0,2,3699.88,2003-11-25,Shipped,4,11,2003,Classic Cars,118,S24_4048,Mini Classics,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,2003,11,4,November,Q4,2003-11,NA,3699.88,2407.2,1292.6800000000003,34.9384304355817,Medium
10207,28,100.0,3,2980.6,2003-12-09,Shipped,4,12,2003,Classic Cars,118,S24_4048,Diecast Collectables,6175552555,6251 Ingle Ln.,N/A,Boston,MA,51003,USA,NA,Franco,Valarie,Small,2003,12,4,December,Q4,2003-12,NA,2980.6,1982.3999999999999,998.2,33.48990136214186,Low
10220,37,100.0,7,5032.74,2004-02-12,Shipped,1,2,2004,Classic Cars,118,S24_4048,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,N/A,2,Ireland,EMEA,Cassidy,Dean,Medium,2004,2,1,February,Q1,2004-02,EMEA,5032.74,2619.6,2413.14,47.94883105425672,Medium
10230,45,100.0,5,4737.15,2004-03-15,Shipped,1,3,2004,Classic Cars,118,S24_4048,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,N/A,Frankfurt,N/A,60528,Germany,EMEA,Keitel,Roland,Medium,2004,3,1,March,Q1,2004-03,EMEA,4737.15,3186.0,1551.1499999999996,32.74437161584496,Medium
10246,46,100.0,1,6311.2,2004-05-05,Shipped,2,5,2004,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2004,5,2,May,Q2,2004-05,EMEA,6311.2,3256.7999999999997,3054.4,48.39650145772595,High
10271,22,100.0,1,3070.54,2004-07-20,Shipped,3,7,2004,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2004,7,3,July,Q3,2004-07,NA,3070.54,1557.6,1512.94,49.27276635380096,Medium
10282,39,100.0,10,4797.39,2004-08-20,Shipped,3,8,2004,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2004,8,3,August,Q3,2004-08,NA,4797.39,2761.2,2036.1900000000005,42.44370376392164,Medium
10292,27,100.0,4,3832.38,2004-09-08,Shipped,3,9,2004,Classic Cars,118,S24_4048,Land of Toys Inc.,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,2004,9,3,September,Q3,2004-09,NA,3832.38,1911.6,1920.7800000000002,50.119768916443576,Medium
10305,36,100.0,1,4641.48,2004-10-13,Shipped,4,10,2004,Classic Cars,118,S24_4048,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,N/A,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,2004,10,4,October,Q4,2004-10,NA,4641.48,2548.7999999999997,2092.68,45.0864810362212,Medium
10314,38,100.0,10,4000.26,2004-10-22,Shipped,4,10,2004,Classic Cars,118,S24_4048,Heintze Collectables,86 21 3555,Smagsloget 45,N/A,Aaarhus,N/A,8200,Denmark,EMEA,Ibsen,Palle,Medium,2004,10,4,October,Q4,2004-10,EMEA,4000.26,2690.4,1309.8600000000001,32.74437161584497,Medium
10325,44,100.0,5,5325.76,2004-11-05,Shipped,4,11,2004,Classic Cars,118,S24_4048,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,N/A,Stavern,N/A,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,2004,11,4,November,Q4,2004-11,EMEA,5325.76,3115.2,2210.5600000000004,41.506939854593526,Medium
10336,31,100.0,5,4618.69,2004-11-20,Shipped,4,11,2004,Classic Cars,118,S24_4048,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,EMEA,Bertrand,Marie,Medium,2004,11,4,November,Q4,2004-11,EMEA,4618.69,2194.7999999999997,2423.89,52.480032216927306,Medium
10349,23,100.0,2,3182.97,2004-12-01,Shipped,4,12,2004,Classic Cars,118,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,2004,12,4,December,Q4,2004-12,NA,3182.97,1628.3999999999999,1554.57,48.8402341209625,Medium
10359,22,100.0,7,2603.04,2004-12-15,Shipped,4,12,2004,Classic Cars,118,S24_4048,Reims Collectables,26.47.1555,59 rue de l'Abbaye,N/A,Reims,N/A,51100,France,EMEA,Henriot,Paul,Small,2004,12,4,December,Q4,2004-12,EMEA,2603.04,1557.6,1045.44,40.16227180527384,Low
10371,28,50.32,9,1408.96,2005-01-23,Shipped,1,1,2005,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2005,1,1,January,Q1,2005-01,NA,1408.96,1982.3999999999999,-573.4399999999998,-40.699523052464215,Low
10383,21,93.91,4,1972.11,2005-02-22,Shipped,1,2,2005,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Small,2005,2,1,February,Q1,2005-02,EMEA,1972.11,1486.8,485.30999999999995,24.6086678734959,Low
10394,37,100.0,7,5207.75,2005-03-15,Shipped,1,3,2005,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2005,3,1,March,Q1,2005-03,EMEA,5207.75,2619.6,2588.15,49.698046181172295,Medium
10412,31,100.0,1,4253.2,2005-05-03,Shipped,2,5,2005,Classic Cars,118,S24_4048,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2005,5,2,May,Q2,2005-05,EMEA,4253.2,2194.7999999999997,2058.4,48.396501457725954,Medium
10103,25,100.0,15,2873.0,2003-01-29,Shipped,1,1,2003,Vintage Cars,97,S24_4258,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,N/A,Stavern,N/A,4110,Norway,EMEA,Bergulfsen,Jonas,Small,2003,1,1,January,Q1,2003-01,EMEA,2873.0,1455.0,1418.0,49.35607379046293,Low
10111,26,86.68,3,2253.68,2003-03-25,Shipped,1,3,2003,Vintage Cars,97,S24_4258,Mini Wheels Co.,6505555787,5557 North Pendale Street,N/A,San Francisco,CA,N/A,USA,NA,Murphy,Julie,Small,2003,3,1,March,Q1,2003-03,NA,2253.68,1513.2,740.4799999999998,32.85648361790493,Low
10126,34,100.0,15,3576.12,2003-05-28,Shipped,2,5,2003,Vintage Cars,97,S24_4258,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",N/A,Madrid,N/A,28023,Spain,EMEA,Sommer,Mart¡n,Medium,2003,5,2,May,Q2,2003-05,EMEA,3576.12,1978.8,1597.32,44.66628636622932,Medium
10139,29,100.0,4,3276.13,2003-07-16,Shipped,3,7,2003,Vintage Cars,97,S24_4258,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,2003,7,3,July,Q3,2003-07,APAC,3276.13,1687.8,1588.3300000000002,48.48189784898646,Medium
10149,20,90.57,1,1811.4,2003-09-12,Shipped,3,9,2003,Vintage Cars,97,S24_4258,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,N/A,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small,2003,9,3,September,Q3,2003-09,NA,1811.4,1164.0,647.4000000000001,35.74031136137794,Low
10163,42,91.55,5,3845.1,2003-10-20,Shipped,4,10,2003,Vintage Cars,97,S24_4258,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium,2003,10,4,October,Q4,2003-10,NA,3845.1,2444.4,1400.6999999999998,36.42818132168213,Medium
10173,22,100.0,3,2571.14,2003-11-05,Shipped,4,11,2003,Vintage Cars,97,S24_4258,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,N/A,Bergamo,N/A,24100,Italy,EMEA,Rovelli,Giovanni,Small,2003,11,4,November,Q4,2003-11,EMEA,2571.14,1280.3999999999999,1290.74,50.20107812098914,Low
10183,47,100.0,12,5035.11,2003-11-13,Shipped,4,11,2003,Vintage Cars,97,S24_4258,"Classic Gift Ideas, Inc",2155554695,782 First Street,N/A,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium,2003,11,4,November,Q4,2003-11,NA,5035.11,2735.4,2299.7099999999996,45.67348081769812,Medium
10193,20,100.0,4,2279.0,2003-11-21,Shipped,4,11,2003,Vintage Cars,97,S24_4258,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,N/A,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,2003,11,4,November,Q4,2003-11,APAC,2279.0,1164.0,1115.0,48.92496709082931,Low
10206,33,97.39,10,3213.87,2003-12-05,Shipped,4,12,2003,Vintage Cars,97,S24_4258,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,N/A,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium,2003,12,4,December,Q4,2003-12,NA,3213.87,1920.6,1293.27,40.24027107505904,Medium
10215,39,90.57,7,3532.23,2004-01-29,Shipped,1,1,2004,Vintage Cars,97,S24_4258,West Coast Collectables Co.,3105553722,3675 Furth Circle,N/A,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium,2004,1,1,January,Q1,2004-01,NA,3532.23,2269.7999999999997,1262.4300000000003,35.74031136137795,Medium
10228,33,100.0,6,3406.59,2004-03-10,Shipped,1,3,2004,Vintage Cars,97,S24_4258,Cambridge Collectables Co.,6175555555,4658 Baden Av.,N/A,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Medium,2004,3,1,March,Q1,2004-03,NA,3406.59,1920.6,1485.9900000000002,43.62104039523395,Medium
10244,40,86.68,4,3467.2,2004-04-29,Shipped,2,4,2004,Vintage Cars,97,S24_4258,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2004,4,2,April,Q2,2004-04,EMEA,3467.2,2328.0,1139.1999999999998,32.856483617904935,Medium
10257,46,78.89,4,3628.94,2004-06-14,Shipped,2,6,2004,Vintage Cars,97,S24_4258,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,N/A,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,2004,6,2,June,Q2,2004-06,NA,3628.94,2677.2,951.7400000000002,26.226391177589054,Medium
10269,48,97.39,2,4674.72,2004-07-16,Shipped,3,7,2004,Vintage Cars,97,S24_4258,Salzburg Collectables,6562-9555,Geislweg 14,N/A,Salzburg,N/A,5020,Austria,EMEA,Pipps,Georg,Medium,2004,7,3,July,Q3,2004-07,EMEA,4674.72,2793.6,1881.1200000000003,40.24027107505905,Medium
10280,21,78.89,6,1656.69,2004-08-17,Shipped,3,8,2004,Vintage Cars,97,S24_4258,Amica Models & Co.,011-4988555,Via Monte Bianco 34,N/A,Torino,N/A,10100,Italy,EMEA,Accorti,Paolo,Small,2004,8,3,August,Q3,2004-08,EMEA,1656.69,1222.2,434.49,26.226391177589047,Low
10290,45,100.0,1,5171.4,2004-09-07,Shipped,3,9,2004,Vintage Cars,97,S24_4258,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,N/A,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Medium,2004,9,3,September,Q3,2004-09,NA,5171.4,2619.0,2552.3999999999996,49.35607379046293,Medium
10304,33,100.0,10,3342.57,2004-10-11,Shipped,4,10,2004,Vintage Cars,97,S24_4258,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",N/A,Versailles,N/A,78000,France,EMEA,Tonini,Daniel,Medium,2004,10,4,October,Q4,2004-10,EMEA,3342.57,1920.6,1421.9700000000003,42.54121828413467,Medium
10312,44,100.0,7,4884.88,2004-10-21,Shipped,4,10,2004,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2004,10,4,October,Q4,2004-10,NA,4884.88,2560.7999999999997,2324.0800000000004,47.57701315078365,Medium
10324,33,100.0,3,6267.69,2004-11-05,Shipped,4,11,2004,Vintage Cars,97,S24_4258,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,2004,11,4,November,Q4,2004-11,NA,6267.69,1920.6,4347.09,69.35713157479071,High
10333,39,100.0,1,4424.16,2004-11-18,Shipped,4,11,2004,Vintage Cars,97,S24_4258,Mini Wheels Co.,6505555787,5557 North Pendale Street,N/A,San Francisco,CA,N/A,USA,NA,Murphy,Julie,Medium,2004,11,4,November,Q4,2004-11,NA,4424.16,2269.7999999999997,2154.36,48.69534555712271,Medium
10348,39,50.31,2,1962.09,2004-11-01,Shipped,4,11,2004,Vintage Cars,97,S24_4258,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",N/A,Madrid,N/A,28023,Spain,EMEA,Sommer,Mart¡n,Small,2004,11,4,November,Q4,2004-11,EMEA,1962.09,2269.7999999999997,-307.7099999999998,-15.682766845557532,Low
10358,41,100.0,6,6847.0,2004-12-10,Shipped,4,12,2004,Vintage Cars,97,S24_4258,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2004,12,4,December,Q4,2004-12,EMEA,6847.0,2386.2,4460.8,65.1497005988024,High
10369,40,86.92,3,3476.8,2005-01-20,Shipped,1,1,2005,Vintage Cars,97,S24_4258,Collectables For Less Inc.,6175558555,7825 Douglas Av.,N/A,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Medium,2005,1,1,January,Q1,2005-01,NA,3476.8,2328.0,1148.8000000000002,33.04187758858721,Medium
10382,33,100.0,4,4592.61,2005-02-17,Shipped,1,2,2005,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,2005,2,1,February,Q1,2005-02,NA,4592.61,1920.6,2672.0099999999998,58.18064237982323,Medium
10423,28,78.89,4,2208.92,2005-05-30,In Process,2,5,2005,Vintage Cars,97,S24_4258,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,N/A,Bruxelles,N/A,B-1180,Belgium,EMEA,Dewey,Catherine,Small,2005,5,2,May,Q2,2005-05,EMEA,2208.92,1629.6,579.3200000000002,26.226391177589054,Low
10106,26,63.76,3,1657.76,2003-02-17,Shipped,1,2,2003,Planes,72,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,N/A,Bergamo,N/A,24100,Italy,EMEA,Rovelli,Giovanni,Small,2003,2,1,February,Q1,2003-02,EMEA,1657.76,1123.2,534.56,32.24592220828105,Low
10120,29,85.49,9,2479.21,2003-04-29,Shipped,2,4,2003,Planes,72,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2003,4,2,April,Q2,2003-04,APAC,2479.21,1252.8,1226.41,49.46777400865599,Low
10133,46,77.52,4,3565.92,2003-06-27,Shipped,2,6,2003,Planes,72,S24_4278,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2003,6,2,June,Q2,2003-06,EMEA,3565.92,1987.1999999999998,1578.7200000000003,44.27244582043344,Medium
10145,33,84.77,15,2797.41,2003-08-25,Shipped,3,8,2003,Planes,72,S24_4278,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,NA,Young,Julie,Small,2003,8,3,August,Q3,2003-08,NA,2797.41,1425.6,1371.81,49.03857496755928,Low
10168,48,78.25,10,3756.0,2003-10-28,Shipped,4,10,2003,Planes,72,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,N/A,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,2003,10,4,October,Q4,2003-10,NA,3756.0,2073.6,1682.4,44.79233226837061,Medium
10210,40,71.0,8,2840.0,2004-01-12,Shipped,1,1,2004,Planes,72,S24_4278,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",N/A,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,2004,1,1,January,Q1,2004-01,Japan,2840.0,1728.0,1112.0,39.154929577464785,Low
10223,23,74.62,10,1716.26,2004-02-20,Shipped,1,2,2004,Planes,72,S24_4278,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2004,2,1,February,Q1,2004-02,APAC,1716.26,993.5999999999999,722.6600000000001,42.106673813990895,Low
10235,40,81.14,4,3245.6,2004-04-02,Shipped,2,4,2004,Planes,72,S24_4278,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,N/A,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,2004,4,2,April,Q2,2004-04,NA,3245.6,1728.0,1517.6,46.75868868622135,Medium
10250,37,74.62,5,2760.94,2004-05-11,Shipped,2,5,2004,Planes,72,S24_4278,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,N/A,San Jose,CA,94217,USA,NA,Frick,Sue,Small,2004,5,2,May,Q2,2004-05,NA,2760.94,1598.3999999999999,1162.5400000000002,42.106673813990895,Low
10263,24,75.35,11,1808.4,2004-06-28,Shipped,2,6,2004,Planes,72,S24_4278,Gift Depot Inc.,2035552570,25593 South Bay Ln.,N/A,Bridgewater,CT,97562,USA,NA,King,Julie,Small,2004,6,2,June,Q2,2004-06,NA,1808.4,1036.8,771.6000000000001,42.66755142667552,Low
10275,27,62.31,10,1682.37,2004-07-23,Shipped,3,7,2004,Planes,72,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,EMEA,Labrune,Janine,Small,2004,7,3,July,Q3,2004-07,EMEA,1682.37,1166.3999999999999,515.97,30.669234472797307,Low
10284,21,71.0,2,1491.0,2004-08-21,Shipped,3,8,2004,Planes,72,S24_4278,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",N/A,Oslo,N/A,N 0106,Norway,EMEA,Klaeboe,Jan,Small,2004,8,3,August,Q3,2004-08,EMEA,1491.0,907.1999999999999,583.8000000000001,39.15492957746479,Low
10297,23,72.45,5,1666.35,2004-09-16,Shipped,3,9,2004,Planes,72,S24_4278,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,N/A,2,Ireland,EMEA,Cassidy,Dean,Small,2004,9,3,September,Q3,2004-09,EMEA,1666.35,993.5999999999999,672.75,40.37267080745342,Low
10308,44,83.32,8,3666.08,2004-10-15,Shipped,4,10,2004,Planes,72,S24_4278,Mini Classics,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,2004,10,4,October,Q4,2004-10,NA,3666.08,1900.8,1765.28,48.15170427268363,Medium
10317,35,83.32,1,2916.2,2004-11-02,Shipped,4,11,2004,Planes,72,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,N/A,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,2004,11,4,November,Q4,2004-11,NA,2916.2,1512.0,1404.1999999999998,48.151704272683624,Low
10328,43,60.86,4,2616.98,2004-11-12,Shipped,4,11,2004,Planes,72,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,N/A,Bergamo,N/A,24100,Italy,EMEA,Rovelli,Giovanni,Small,2004,11,4,November,Q4,2004-11,EMEA,2616.98,1857.6,759.3800000000001,29.017417022674998,Low
10340,40,84.77,1,3390.8,2004-11-24,Shipped,4,11,2004,Planes,72,S24_4278,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",N/A,Barcelona,N/A,8022,Spain,EMEA,Saavedra,Eduardo,Medium,2004,11,4,November,Q4,2004-11,EMEA,3390.8,1728.0,1662.8000000000002,49.03857496755928,Medium
10353,35,89.9,3,3146.5,2004-12-04,Shipped,4,12,2004,Planes,72,S24_4278,Gift Ideas Corp.,2035554407,2440 Pompton St.,N/A,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium,2004,12,4,December,Q4,2004-12,NA,3146.5,1512.0,1634.5,51.94660734149055,Medium
10361,25,62.46,1,1561.5,2004-12-17,Shipped,4,12,2004,Planes,72,S24_4278,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2004,12,4,December,Q4,2004-12,APAC,1561.5,1080.0,481.5,30.835734870317005,Low
10375,43,100.0,2,10039.6,2005-02-03,Shipped,1,2,2005,Planes,72,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,EMEA,Labrune,Janine,Large,2005,2,1,February,Q1,2005-02,EMEA,10039.6,1857.6,8182.0,81.4972708076019,High
10386,50,63.34,8,3167.0,2005-03-01,Resolved,1,3,2005,Planes,72,S24_4278,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,EMEA,Freyre,Diego,Medium,2005,3,1,March,Q1,2005-03,EMEA,3167.0,2160.0,1007.0,31.796652983896433,Medium
10398,45,78.25,14,3521.25,2005-03-30,Shipped,1,3,2005,Planes,72,S24_4278,Reims Collectables,26.47.1555,59 rue de l'Abbaye,N/A,Reims,N/A,51100,France,EMEA,Henriot,Paul,Medium,2005,3,1,March,Q1,2005-03,EMEA,3521.25,1944.0,1577.25,44.79233226837061,Medium
10401,52,81.14,4,4219.28,2005-04-03,On Hold,2,4,2005,Planes,72,S24_4278,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,N/A,Newark,NJ,94019,USA,NA,Brown,William,Medium,2005,4,2,April,Q2,2005-04,NA,4219.28,2246.4,1972.8799999999997,46.75868868622134,Medium
10416,48,74.62,5,3581.76,2005-05-10,Shipped,2,5,2005,Planes,72,S24_4278,L'ordine Souveniers,0522-556555,Strada Provinciale 124,N/A,Reggio Emilia,N/A,42100,Italy,EMEA,Moroni,Maurizio,Medium,2005,5,2,May,Q2,2005-05,EMEA,3581.76,2073.6,1508.1600000000003,42.106673813990895,Medium
10108,31,68.71,10,2130.01,2003-03-03,Shipped,1,3,2003,Classic Cars,80,S24_4620,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,N/A,Makati City,N/A,1227 MM,Philippines,Japan,Cruz,Arnold,Small,2003,3,1,March,Q1,2003-03,Japan,2130.01,1488.0,642.0100000000002,30.14117304613594,Low
10122,29,71.14,14,2063.06,2003-05-08,Shipped,2,5,2003,Classic Cars,80,S24_4620,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,EMEA,Lebihan,Laurence,Small,2003,5,2,May,Q2,2003-05,EMEA,2063.06,1392.0,671.06,32.52741073938712,Low
10135,23,87.31,11,2008.13,2003-07-02,Shipped,3,7,2003,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2003,7,3,July,Q3,2003-07,NA,2008.13,1104.0,904.1300000000001,45.02347955560646,Low
10147,31,64.67,11,2004.77,2003-09-05,Shipped,3,9,2003,Classic Cars,80,S24_4620,Collectables For Less Inc.,6175558555,7825 Douglas Av.,N/A,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,2003,9,3,September,Q3,2003-09,NA,2004.77,1488.0,516.77,25.777021802999844,Low
10159,23,67.1,6,1543.3,2003-10-10,Shipped,4,10,2003,Classic Cars,80,S24_4620,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,NA,Brown,Julie,Small,2003,10,4,October,Q4,2003-10,NA,1543.3,1104.0,439.29999999999995,28.46497764530551,Low
10169,24,94.58,6,2269.92,2003-11-04,Shipped,4,11,2003,Classic Cars,80,S24_4620,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,2003,11,4,November,Q4,2003-11,APAC,2269.92,1152.0,1117.92,49.249312751110175,Low
10180,28,71.14,1,1991.92,2003-11-11,Shipped,4,11,2003,Classic Cars,80,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",N/A,Lille,N/A,59000,France,EMEA,Rance,Martine,Small,2003,11,4,November,Q4,2003-11,EMEA,1991.92,1344.0,647.9200000000001,32.52741073938712,Low
10191,44,66.29,7,2916.76,2003-11-20,Shipped,4,11,2003,Classic Cars,80,S24_4620,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,N/A,Koln,N/A,50739,Germany,EMEA,Pfalzheim,Henriette,Small,2003,11,4,November,Q4,2003-11,EMEA,2916.76,2112.0,804.7600000000002,27.59088852013879,Low
10211,22,92.16,6,2027.52,2004-01-15,Shipped,1,1,2004,Classic Cars,80,S24_4620,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,EMEA,Perrier,Dominique,Small,2004,1,1,January,Q1,2004-01,EMEA,2027.52,1056.0,971.52,47.91666666666667,Low
10225,46,70.33,13,3235.18,2004-02-22,Shipped,1,2,2004,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,N/A,Gensve,N/A,1203,Switzerland,EMEA,Holz,Michael,Medium,2004,2,1,February,Q1,2004-02,EMEA,3235.18,2208.0,1027.1799999999998,31.750319920375368,Medium
10238,22,93.77,7,2062.94,2004-04-09,Shipped,2,4,2004,Classic Cars,80,S24_4620,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,N/A,Kobenhavn,N/A,1734,Denmark,EMEA,Petersen,Jytte,Small,2004,4,2,April,Q2,2004-04,EMEA,2062.94,1056.0,1006.94,48.810920336994776,Low
